epi_week,date,country,state,city,newDeaths,deaths,newCases,totalCases,deathsMS,totalCasesMS,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases,recovered,suspects,tests,tests_per_100k_inhabitants,vaccinated,vaccinated_per_100_inhabitants,vaccinated_second,vaccinated_second_per_100_inhabitants,vaccinated_single,vaccinated_single_per_100_inhabitants
107,2021-02-19,Brazil,AL,TOTAL,10,2913,389,127341,2913,127341,87.28464,3815.62416,0.02288,121858,7734,306666,9188.88809,86687,2.59747,3572,0.10703,,
107,2021-02-19,Brazil,AM,TOTAL,73,10359,1950,303586,10359,303586,249.93986,7324.86174,0.03412,258592,1279,740150,17858.18983,214256,5.16953,21550,0.51995,,
107,2021-02-19,Brazil,AP,TOTAL,1,1121,219,81689,1121,81689,132.54806,9658.98140,0.01372,59917,1595,140657,16631.41117,22385,2.64682,1316,0.15561,,
107,2021-02-19,Brazil,BA,TOTAL,65,11060,4140,647384,11060,647384,74.36262,4352.72786,0.01708,619018,144935,1978117,13299.99656,405862,2.72884,37547,0.25245,,
107,2021-02-19,Brazil,CE,TOTAL,26,10922,-1582,406973,10896,406023,119.60038,4456.52129,0.02684,308294,37544,1373571,15041.16588,259525,2.84191,44477,0.48704,,
107,2021-02-19,Brazil,DF,TOTAL,10,4738,864,288229,4738,288229,157.13363,9558.98448,0.01644,277790,47,782118,25938.58987,114471,3.79638,15072,0.49986,,
107,2021-02-19,Brazil,ES,TOTAL,23,6257,1634,315310,6257,315310,155.69905,7846.16725,0.01984,298296,193075,947325,23573.21489,105780,2.63223,4329,0.10772,,
107,2021-02-19,Brazil,GO,TOTAL,64,8267,1831,379911,8229,378589,117.79115,5413.10683,0.02176,364500,317051,796444,11348.01693,187456,2.67094,16154,0.23017,,
107,2021-02-19,Brazil,MA,TOTAL,15,4910,745,215223,4910,215223,69.39752,3041.94338,0.02281,201198,1563,526868,7446.70702,130797,1.84867,18368,0.25961,,
107,2021-02-19,Brazil,MG,TOTAL,193,17442,4989,827437,17442,827437,82.39488,3908.75889,0.02108,757079,2284178,2897457,13687.39953,439255,2.07501,161707,0.76389,,
107,2021-02-19,Brazil,MS,TOTAL,12,3198,1007,175113,3186,174106,115.07795,6301.32717,0.01826,163126,1120,573500,20637.02372,106254,3.82348,33565,1.20781,,
107,2021-02-19,Brazil,MT,TOTAL,20,5594,2304,241085,5500,238835,160.54110,6918.85069,0.02320,225860,33588,933594,26793.02941,77596,2.22691,20538,0.58942,,
107,2021-02-19,Brazil,PA,TOTAL,103,8266,1551,354587,8163,353036,96.08427,4121.73154,0.02331,332881,1238,980727,11400.00453,106858,1.24212,13091,0.15217,,
107,2021-02-19,Brazil,PB,TOTAL,22,4328,1191,209933,4328,209933,107.71188,5224.64820,0.02062,156097,47948,635872,15825.08467,96029,2.38989,11945,0.29728,,
107,2021-02-19,Brazil,PE,TOTAL,24,10804,1358,288424,10804,288424,113.04719,3017.91208,0.03746,248691,2239,1169728,12239.39845,257019,2.68931,66008,0.69067,,
107,2021-02-19,Brazil,PI,TOTAL,6,3238,783,169186,3232,168403,98.92378,5168.78298,0.01914,164616,941,529566,16178.71293,64402,1.96754,4230,0.12923,,
107,2021-02-19,Brazil,PR,TOTAL,69,11061,3632,608226,11061,608226,96.73816,5319.47077,0.01819,445050,13360,2255694,19728.02591,277707,2.42879,53553,0.46837,,
107,2021-02-19,Brazil,RJ,TOTAL,163,32045,2256,569184,32045,569184,185.60733,3296.76154,0.05630,532138,52017,2313502,13399.99790,418419,2.42352,49407,0.28617,,
107,2021-02-19,Brazil,RN,TOTAL,2,3472,0,160250,3448,159072,99.00615,4569.62410,0.02167,118035,72141,590768,16846.10105,80711,2.30152,18980,0.54123,,
107,2021-02-19,Brazil,RO,TOTAL,44,2667,1007,141212,2667,141212,150.06541,7945.64560,0.01889,120509,196966,394767,22212.55046,42245,2.37702,1806,0.10162,,
107,2021-02-19,Brazil,RR,TOTAL,9,1037,622,79444,1028,78822,171.18963,13114.74327,0.01305,74276,36964,178172,29412.92028,24900,4.11053,4622,0.76301,,
107,2021-02-19,Brazil,RS,TOTAL,57,11666,4197,598456,11666,598456,102.53806,5260.11627,0.01949,572331,1255,2483925,21832.40591,394205,3.46486,26244,0.23067,,
107,2021-02-19,Brazil,SC,TOTAL,47,6891,4482,631868,6891,631868,96.17870,8819.07462,0.01091,596997,108569,1531799,21379.54396,150761,2.10419,41949,0.58549,,
107,2021-02-19,Brazil,SE,TOTAL,5,2901,429,147266,2901,147266,126.20199,6406.50177,0.01970,137264,2993,307847,13392.24499,42702,1.85766,18378,0.79950,,
107,2021-02-19,Brazil,SP,TOTAL,259,57499,11105,1960564,57499,1960564,125.21819,4269.60933,0.02933,1722223,978315,8153498,17756.24317,1605016,3.49532,365817,0.79666,,
107,2021-02-19,Brazil,TO,TOTAL,6,1476,622,109518,1470,108896,93.84143,6962.95807,0.01348,98895,306,346147,22007.40559,29217,1.85756,1038,0.06599,,
107,2021-02-19,Brazil,TOTAL,TOTAL,1331,245083,52157,10091961,244765,10081676,115.73857,4765.85111,0.02428,9021456,4549147,34018639,16065.04112,5756361,2.71840,1056807,0.49907,,
107,2021-02-20,Brazil,AC,TOTAL,6,957,181,54743,957,54743,108.51140,6207.14679,0.01748,45925,10186,150160,17026.19808,16321,1.85059,1967,0.22303,,
107,2021-02-20,Brazil,AL,TOTAL,10,2923,502,127843,2923,127843,87.58428,3830.66600,0.02286,122238,7734,308524,9244.56089,89141,2.67101,3572,0.10703,,
107,2021-02-20,Brazil,AM,TOTAL,50,10409,1664,305250,10409,305250,251.14625,7365.01040,0.03410,260097,1279,745154,17978.92533,215521,5.20005,22951,0.55376,,
107,2021-02-20,Brazil,AP,TOTAL,0,1121,185,81874,1121,81874,132.54806,9680.85597,0.01369,59917,1595,140657,16631.41117,23398,2.76660,1351,0.15974,,
107,2021-02-20,Brazil,BA,TOTAL,68,11128,4100,651484,11128,651484,74.81982,4380.29447,0.01708,623069,144935,1978117,13299.99656,414224,2.78506,46855,0.31503,,
107,2021-02-20,Brazil,CE,TOTAL,22,10944,1719,408692,10938,407697,119.84129,4475.34504,0.02678,308294,37544,1377735,15086.76339,259525,2.84191,44477,0.48704,,
107,2021-02-20,Brazil,DF,TOTAL,9,4747,748,288977,4747,288977,157.43211,9583.79156,0.01643,279108,47,782118,25938.58987,115369,3.82616,19525,0.64754,,
107,2021-02-20,Brazil,ES,TOTAL,7,6264,1254,316564,6264,316473,155.87324,7877.37175,0.01979,298845,193075,949785,23634.42947,105780,2.63223,4329,0.10772,,
107,2021-02-20,Brazil,GO,TOTAL,11,8278,183,380094,8275,379981,117.94788,5415.71428,0.02178,365135,317051,798182,11372.78057,187456,2.67094,18618,0.26528,,
107,2021-02-20,Brazil,MA,TOTAL,14,4924,634,215857,4924,215857,69.59539,3050.90428,0.02281,201198,1563,526868,7446.70702,134123,1.89568,22164,0.31326,,
107,2021-02-20,Brazil,MG,TOTAL,152,17594,9604,837041,17594,837041,83.11292,3954.12756,0.02102,762886,2284178,2897457,13687.39953,439255,2.07501,161707,0.76389,,
107,2021-02-20,Brazil,MS,TOTAL,6,3204,431,175544,3198,175113,115.29385,6316.83643,0.01825,163703,1120,576173,20733.20988,106544,3.83392,33978,1.22268,,
107,2021-02-20,Brazil,MT,TOTAL,21,5615,373,241458,5524,240059,161.14377,6929.55535,0.02325,226733,33588,933594,26793.02941,77596,2.22691,20538,0.58942,,
107,2021-02-20,Brazil,PA,TOTAL,12,8278,541,355128,8266,354587,96.22376,4128.02014,0.02331,333515,1238,980727,11400.00453,106858,1.24212,13091,0.15217,,
107,2021-02-20,Brazil,PB,TOTAL,16,4344,1349,211282,4344,211282,108.11007,5258.22106,0.02056,156373,47948,638388,15887.70091,96029,2.38989,11945,0.29728,,
107,2021-02-20,Brazil,PE,TOTAL,35,10839,1132,289556,10839,289556,113.41341,3029.75671,0.03743,249822,2239,1189245,12443.61374,258440,2.70418,69870,0.73108,,
107,2021-02-20,Brazil,PI,TOTAL,4,3242,279,169465,3238,169186,99.04599,5177.30668,0.01913,165610,941,532827,16278.33939,64716,1.97713,4745,0.14496,,
107,2021-02-20,Brazil,PR,TOTAL,59,11120,3858,612084,11120,612084,97.25417,5353.21237,0.01817,449980,13360,2290225,20030.02985,277707,2.42879,53553,0.46837,,
107,2021-02-20,Brazil,RJ,TOTAL,122,32167,2250,571434,32167,571434,186.31397,3309.79372,0.05629,535888,52017,2313502,13399.99790,425726,2.46584,79566,0.46085,,
107,2021-02-20,Brazil,RN,TOTAL,10,3482,421,160671,3472,159821,99.29130,4581.62917,0.02167,118035,72141,590768,16846.10105,80992,2.30954,19280,0.54978,,
107,2021-02-20,Brazil,RO,TOTAL,18,2685,497,141709,2685,141709,151.07823,7973.61054,0.01895,120509,196966,394767,22212.55046,42768,2.40645,2906,0.16351,,
107,2021-02-20,Brazil,RR,TOTAL,0,1037,162,79606,1037,79444,171.18963,13141.48649,0.01303,74301,36964,179508,29633.46931,24900,4.11053,4622,0.76301,,
107,2021-02-20,Brazil,RS,TOTAL,87,11753,4212,602668,11753,602668,103.30274,5297.13756,0.01950,573167,1255,2483925,21832.40591,411872,3.62014,36398,0.31992,,
107,2021-02-20,Brazil,SC,TOTAL,38,6929,4577,636445,6929,636445,96.70907,8882.95648,0.01089,603008,108569,1576652,22005.56388,150791,2.10461,41949,0.58549,,
107,2021-02-20,Brazil,SE,TOTAL,5,2906,333,147599,2906,147599,126.41950,6420.98825,0.01969,137264,2993,307847,13392.24499,42702,1.85766,18378,0.79950,,
107,2021-02-20,Brazil,SP,TOTAL,244,57743,10859,1971423,57743,1971423,125.74956,4293.25747,0.02929,1736276,978315,8153498,17756.24317,1620937,3.52999,373521,0.81343,,
107,2021-02-20,Brazil,TO,TOTAL,5,1481,323,109841,1476,109518,94.15932,6983.49383,0.01348,99609,306,350342,22274.11617,29217,1.85756,1038,0.06599,,
107,2021-02-20,Brazil,TOTAL,TOTAL,1031,246114,52371,10144332,245977,10139148,116.22545,4790.58291,0.02426,9070505,4549147,34146745,16125.53820,5817908,2.74746,1132894,0.53500,,
108,2021-02-21,Brazil,AC,TOTAL,6,963,43,54786,963,54786,109.19172,6212.02243,0.01758,46016,10186,151367,17163.05623,16611,1.88347,1969,0.22326,,
108,2021-02-21,Brazil,AL,TOTAL,9,2932,349,128192,2932,128192,87.85395,3841.12338,0.02287,122264,7734,309484,9273.32617,89141,2.67101,4456,0.13352,,
108,2021-02-21,Brazil,AM,TOTAL,53,10462,753,306003,10462,306003,252.42502,7383.17863,0.03419,260097,1279,745154,17978.92533,217092,5.23795,21758,0.52497,,
108,2021-02-21,Brazil,AP,TOTAL,0,1121,144,82018,1121,82015,132.54806,9697.88266,0.01367,59917,1595,140657,16631.41117,23398,2.76660,1351,0.15974,,
108,2021-02-21,Brazil,BA,TOTAL,63,11191,1851,653335,11191,653335,75.24341,4392.73979,0.01713,625441,144935,1978117,13299.99656,414372,2.78606,49428,0.33233,,
108,2021-02-21,Brazil,CE,TOTAL,24,10968,2215,410907,10954,409954,120.10410,4499.60020,0.02669,308294,37544,1385205,15168.56295,259525,2.84191,44477,0.48704,,
108,2021-02-21,Brazil,DF,TOTAL,10,4757,843,289820,4757,289820,157.76375,9611.74927,0.01641,279108,47,782118,25938.58987,115369,3.82616,19525,0.64754,,
108,2021-02-21,Brazil,ES,TOTAL,12,6276,1175,317739,6275,317573,156.17185,7906.61043,0.01975,298845,193075,949785,23634.42947,105780,2.63223,4329,0.10772,,
108,2021-02-21,Brazil,GO,TOTAL,10,8288,192,380286,8286,380210,118.09037,5418.44997,0.02179,365635,317051,798975,11384.07951,187456,2.67094,19072,0.27174,,
108,2021-02-21,Brazil,MA,TOTAL,12,4936,85,215942,4936,215942,69.76500,3052.10566,0.02286,201198,1563,526868,7446.70702,134123,1.89568,22164,0.31326,,
108,2021-02-21,Brazil,MG,TOTAL,120,17714,3274,840315,17714,840315,83.67979,3969.59373,0.02108,765805,2284178,2897457,13687.39953,454030,2.14481,177817,0.84000,,
108,2021-02-21,Brazil,MS,TOTAL,20,3224,429,175973,3204,175544,116.01354,6332.27371,0.01832,164889,1120,577236,20771.46125,106865,3.84547,36739,1.32203,,
108,2021-02-21,Brazil,MT,TOTAL,10,5625,314,241772,5534,240371,161.43076,6938.56677,0.02327,227549,33588,936489,26876.11244,78974,2.26646,23603,0.67738,,
108,2021-02-21,Brazil,PA,TOTAL,44,8322,617,355745,8278,355128,96.73522,4135.19217,0.02339,334356,1238,980727,11400.00453,113738,1.32209,15693,0.18242,,
108,2021-02-21,Brazil,PB,TOTAL,12,4356,1004,212286,4356,212286,108.40872,5283.20782,0.02052,156373,47948,638388,15887.70091,97986,2.43860,14941,0.37184,,
108,2021-02-21,Brazil,PE,TOTAL,10,10849,944,290500,10849,290500,113.51804,3039.63421,0.03735,249822,2239,1189245,12443.61374,259031,2.71036,70894,0.74180,,
108,2021-02-21,Brazil,PI,TOTAL,7,3249,257,169722,3242,169465,99.25984,5185.15826,0.01914,165610,941,532827,16278.33939,64790,1.97939,4763,0.14551,,
108,2021-02-21,Brazil,PR,TOTAL,22,11142,2982,615066,11142,615066,97.44658,5379.29258,0.01812,450509,13360,2297442,20093.14885,277707,2.42879,53553,0.46837,,
108,2021-02-21,Brazil,RJ,TOTAL,6,32173,573,572007,32173,572007,186.34872,3313.11259,0.05625,536670,52017,2313502,13399.99790,427482,2.47601,80876,0.46844,,
108,2021-02-21,Brazil,RN,TOTAL,38,3520,1293,161964,3487,160671,100.37489,4618.49983,0.02173,118035,72141,590768,16846.10105,80978,2.30914,19594,0.55873,,
108,2021-02-21,Brazil,RO,TOTAL,5,2690,513,142222,2690,142222,151.35956,8002.47577,0.01891,120509,196966,394767,22212.55046,42768,2.40645,2906,0.16351,,
108,2021-02-21,Brazil,RR,TOTAL,0,1037,212,79818,1037,79606,171.18963,13176.48379,0.01299,74301,36964,179508,29633.46931,24900,4.11053,4622,0.76301,,
108,2021-02-21,Brazil,RS,TOTAL,18,11771,1717,604385,11771,604385,103.46095,5312.22909,0.01948,575190,1255,2490816,21892.97421,416379,3.65975,39814,0.34994,,
108,2021-02-21,Brazil,SC,TOTAL,32,6961,2539,638984,6961,638984,97.15570,8918.39368,0.01089,603008,108569,1576652,22005.56388,150791,2.10461,41949,0.58549,,
108,2021-02-21,Brazil,SE,TOTAL,3,2909,427,148026,2909,148026,126.55001,6439.56400,0.01965,137264,2993,307847,13392.24499,42702,1.85766,18378,0.79950,,
108,2021-02-21,Brazil,SP,TOTAL,56,57799,4504,1975927,57799,1975927,125.87151,4303.06603,0.02925,1749210,978315,8153498,17756.24317,1625875,3.54074,375567,0.81789,,
108,2021-02-21,Brazil,TO,TOTAL,4,1485,236,110077,1481,109841,94.41364,6998.49828,0.01349,99777,306,350342,22274.11617,29217,1.85756,1038,0.06599,,
108,2021-02-21,Brazil,TOTAL,TOTAL,606,246720,29485,10173817,246504,10168174,116.51163,4804.50698,0.02425,9095692,4549147,34175241,16138.99522,5857080,2.76596,1171276,0.55313,,
108,2021-02-22,Brazil,AC,TOTAL,5,968,183,54969,968,54969,109.75866,6232.77226,0.01761,46016,10747,151367,17163.05623,16780,1.90263,2249,0.25501,,
108,2021-02-22,Brazil,AL,TOTAL,8,2940,309,128501,2940,128501,88.09366,3850.38220,0.02288,122264,8850,309484,9273.32617,90108,2.69998,4456,0.13352,,
108,2021-02-22,Brazil,AM,TOTAL,60,10522,1161,307164,10522,307164,253.87269,7411.19100,0.03426,260097,1610,745154,17978.92533,218652,5.27559,27146,0.65497,,
108,2021-02-22,Brazil,AP,TOTAL,4,1125,360,82378,1125,82378,133.02102,9740.44939,0.01366,59917,1595,140657,16631.41117,23398,2.76660,1351,0.15974,,
108,2021-02-22,Brazil,BA,TOTAL,63,11254,2146,655481,11254,655481,75.66699,4407.16856,0.01717,627674,150027,1978117,13299.99656,415778,2.79551,58322,0.39213,,
108,2021-02-22,Brazil,CE,TOTAL,40,11008,997,411904,10976,410998,120.54212,4510.51776,0.02672,308294,42822,1388660,15206.39662,262501,2.87449,49482,0.54185,,
108,2021-02-22,Brazil,DF,TOTAL,9,4766,951,290771,4766,290771,158.06224,9643.28876,0.01639,280483,321,782118,25938.58987,116604,3.86712,23791,0.78902,,
108,2021-02-22,Brazil,ES,TOTAL,22,6298,1073,318812,6298,318812,156.71930,7933.31094,0.01975,301061,194826,949785,23634.42947,108515,2.70028,10284,0.25591,,
108,2021-02-22,Brazil,GO,TOTAL,43,8331,2864,383150,8298,381348,118.70305,5459.25726,0.02174,365635,326732,798975,11384.07951,187456,2.67094,23869,0.34009,,
108,2021-02-22,Brazil,MA,TOTAL,13,4949,268,216210,4949,216210,69.94874,3055.89355,0.02289,201198,1598,526868,7446.70702,134786,1.90505,22288,0.31502,,
108,2021-02-22,Brazil,MG,TOTAL,19,17733,2062,842377,17733,842377,83.76955,3979.33448,0.02105,767617,2406072,2897457,13687.39953,508138,2.40041,187816,0.88723,,
108,2021-02-22,Brazil,MS,TOTAL,17,3241,1185,177158,3224,175973,116.62527,6374.91517,0.01829,164889,1465,577236,20771.46125,107421,3.86547,38903,1.39990,,
108,2021-02-22,Brazil,MT,TOTAL,26,5651,1074,242846,5560,241429,162.17693,6969.38928,0.02327,228675,34625,936489,26876.11244,81633,2.34277,25051,0.71893,,
108,2021-02-22,Brazil,PA,TOTAL,31,8353,1850,357595,8322,355745,97.09556,4156.69664,0.02336,335892,652,980727,11400.00453,116711,1.35665,17431,0.20262,,
108,2021-02-22,Brazil,PB,TOTAL,23,4379,941,213227,4379,213227,108.98112,5306.62669,0.02054,156373,51295,638388,15887.70091,100892,2.51092,16864,0.41970,,
108,2021-02-22,Brazil,PE,TOTAL,14,10863,689,291189,10863,291189,113.66453,3046.84354,0.03731,249822,2908,1189245,12443.61374,264973,2.77253,76213,0.79745,,
108,2021-02-22,Brazil,PI,TOTAL,11,3260,633,170355,3249,169722,99.59590,5204.49697,0.01914,165865,1186,533636,16303.05506,65163,1.99079,5842,0.17848,,
108,2021-02-22,Brazil,PR,TOTAL,14,11156,2099,617165,11156,617165,97.56902,5397.65017,0.01808,450509,15331,2297442,20093.14885,284460,2.48785,69993,0.61215,,
108,2021-02-22,Brazil,RJ,TOTAL,83,32256,859,572866,32256,572866,186.82946,3318.08799,0.05631,536670,52017,2313502,13399.99790,427482,2.47601,80876,0.46844,,
108,2021-02-22,Brazil,RN,TOTAL,22,3542,535,162499,3498,160752,101.00224,4633.75568,0.02180,118035,79337,590768,16846.10105,83422,2.37883,23946,0.68283,,
108,2021-02-22,Brazil,RO,TOTAL,31,2721,863,143085,2721,143085,153.10386,8051.03462,0.01902,120509,202348,394767,22212.55046,43407,2.44240,3832,0.21562,,
108,2021-02-22,Brazil,RR,TOTAL,24,1061,279,80097,1037,79818,175.15159,13222.54156,0.01325,74301,37535,179508,29633.46931,25167,4.15461,6324,1.04398,,
108,2021-02-22,Brazil,RS,TOTAL,49,11820,2029,606414,11820,606414,103.89164,5330.06294,0.01949,576991,11146,2495593,21934.96155,420713,3.69785,43525,0.38256,,
108,2021-02-22,Brazil,SC,TOTAL,27,6988,2856,641840,6988,641840,97.53254,8958.25529,0.01089,603008,112419,1576652,22005.56388,156827,2.18886,47305,0.66024,,
108,2021-02-22,Brazil,SE,TOTAL,5,2914,346,148372,2914,148372,126.76752,6454.61601,0.01964,137264,284,307847,13392.24499,43593,1.89642,19817,0.86210,,
108,2021-02-22,Brazil,SP,TOTAL,43,57842,2550,1978477,57842,1978477,125.96515,4308.61928,0.02924,1749210,1007232,8153498,17756.24317,1663599,3.62290,404492,0.88088,,
108,2021-02-22,Brazil,TO,TOTAL,5,1490,684,110761,1485,110077,94.73153,7041.98578,0.01345,99936,402,350342,22274.11617,34694,2.20578,2720,0.17293,,
108,2021-02-22,Brazil,TOTAL,TOTAL,711,247431,31846,10205663,247143,10195160,116.84739,4819.54601,0.02424,9108205,4755382,34184282,16143.26476,6002873,2.83481,1294188,0.61117,,
108,2021-02-23,Brazil,AC,TOTAL,6,974,622,55591,974,55591,110.43898,6303.29900,0.01752,46097,10747,152575,17300.02778,17547,1.98960,2817,0.31941,,
108,2021-02-23,Brazil,AL,TOTAL,9,2949,545,129046,2949,129046,88.36334,3866.71249,0.02285,123483,8850,312662,9368.55122,90108,2.69998,5380,0.16121,,
108,2021-02-23,Brazil,AM,TOTAL,51,10573,2147,309311,10573,309311,255.10321,7462.99339,0.03418,263580,1610,755150,18220.10680,222068,5.35801,29719,0.71705,,
108,2021-02-23,Brazil,AP,TOTAL,2,1127,228,82606,1127,82606,133.25750,9767.40831,0.01364,60115,1595,143596,16978.92119,24150,2.85552,1682,0.19888,,
108,2021-02-23,Brazil,BA,TOTAL,66,11320,5025,660506,11320,660506,76.11075,4440.95447,0.01714,631606,150027,1978117,13299.99656,417396,2.80639,69964,0.47041,,
108,2021-02-23,Brazil,CE,TOTAL,64,11072,2588,414492,11040,413050,121.24294,4538.85742,0.02671,308294,42822,1395588,15282.26106,264251,2.89366,54475,0.59652,,
108,2021-02-23,Brazil,DF,TOTAL,9,4775,582,291353,4775,291353,158.36072,9662.59052,0.01639,281023,321,782118,25938.58987,116995,3.88009,28240,0.93657,,
108,2021-02-23,Brazil,ES,TOTAL,25,6323,1371,320183,6318,320053,157.34140,7967.42687,0.01975,302405,194826,959043,23864.80535,111041,2.76314,13637,0.33934,,
108,2021-02-23,Brazil,GO,TOTAL,52,8383,2697,385847,8362,384124,119.44396,5497.68507,0.02173,370197,326732,809675,11536.53691,187456,2.67094,29326,0.41785,,
108,2021-02-23,Brazil,MA,TOTAL,13,4962,437,216647,4962,216647,70.13248,3062.07007,0.02290,202349,1598,530869,7503.25681,134786,1.90505,36673,0.51833,,
108,2021-02-23,Brazil,MG,TOTAL,41,17774,5386,847763,17774,847763,83.96323,4004.77760,0.02097,773470,2406072,2897457,13687.39953,545546,2.57712,206136,0.97377,,
108,2021-02-23,Brazil,MS,TOTAL,5,3246,1092,178250,3241,177158,116.80519,6414.21008,0.01821,166253,1465,581103,20910.61272,108248,3.89523,41555,1.49533,,
108,2021-02-23,Brazil,MT,TOTAL,43,5694,1764,244610,5602,243172,163.41098,7020.01397,0.02328,230064,34625,936489,26876.11244,83133,2.38582,26443,0.75888,,
108,2021-02-23,Brazil,PA,TOTAL,30,8383,1694,359289,8353,357595,97.44428,4176.38775,0.02333,337215,652,980727,11400.00453,125145,1.45469,25410,0.29537,,
108,2021-02-23,Brazil,PB,TOTAL,25,4404,980,214207,4404,214207,109.60331,5331.01617,0.02056,157099,51295,638388,15887.70091,103312,2.57115,19691,0.49005,,
108,2021-02-23,Brazil,PE,TOTAL,24,10887,1724,292913,10887,292913,113.91565,3064.88254,0.03717,252799,2908,1200709,12563.56681,268846,2.81306,85286,0.89239,,
108,2021-02-23,Brazil,PI,TOTAL,14,3274,677,171032,3260,170355,100.02362,5225.17992,0.01914,167120,1186,536512,16390.91942,65529,2.00197,6882,0.21025,,
108,2021-02-23,Brazil,PR,TOTAL,137,11293,6275,623440,11293,623440,98.76721,5452.53056,0.01811,454179,15331,2318398,20276.42749,286837,2.50864,77796,0.68039,,
108,2021-02-23,Brazil,RJ,TOTAL,147,32403,409,573275,32403,573275,187.68090,3320.45695,0.05652,538126,52017,2313502,13399.99790,430751,2.49495,82467,0.47766,,
108,2021-02-23,Brazil,RN,TOTAL,21,3563,973,163472,3520,161279,101.60107,4661.50135,0.02180,118035,79337,596158,16999.80011,84137,2.39922,27770,0.79188,,
108,2021-02-23,Brazil,RO,TOTAL,24,2745,1099,144184,2745,144184,154.45428,8112.87260,0.01904,126006,202348,401872,22612.33102,43939,2.47234,4444,0.25005,,
108,2021-02-23,Brazil,RR,TOTAL,13,1074,375,80472,1061,80097,177.29765,13284.44717,0.01335,74830,37535,182147,30069.11967,25167,4.15461,6324,1.04398,,
108,2021-02-23,Brazil,RS,TOTAL,112,11932,5777,612191,11932,612191,104.87606,5380.83976,0.01949,580427,11146,2514233,22098.79743,425597,3.74078,50743,0.44600,,
108,2021-02-23,Brazil,SC,TOTAL,56,7044,6177,648017,7044,648017,98.31414,9044.46859,0.01087,611484,112419,1576652,22005.56388,156827,2.18886,47305,0.66024,,
108,2021-02-23,Brazil,SE,TOTAL,7,2921,255,148627,2921,148627,127.07204,6465.70925,0.01965,138457,284,311009,13529.80124,44264,1.92561,20979,0.91265,,
108,2021-02-23,Brazil,SP,TOTAL,357,58199,12077,1990554,58199,1990554,126.74261,4334.91992,0.02924,1774964,1007232,8153498,17756.24317,1695877,3.69319,430504,0.93753,,
108,2021-02-23,Brazil,TO,TOTAL,6,1496,609,111370,1490,110761,95.11300,7080.70490,0.01343,100226,402,350512,22284.92446,37129,2.36060,3946,0.25088,,
108,2021-02-23,Brazil,TOTAL,TOTAL,1359,248790,63585,10269248,248529,10257875,117.48917,4849.57354,0.02423,9189903,4755382,34308759,16202.04807,6116082,2.88827,1435594,0.67795,,
108,2021-02-24,Brazil,AC,TOTAL,1,975,290,55881,975,55881,110.55236,6336.18124,0.01745,46097,10747,152575,17300.02778,17933,2.03337,3104,0.35195,,
108,2021-02-24,Brazil,AL,TOTAL,10,2959,399,129445,2959,129445,88.66297,3878.66806,0.02286,123483,8850,312662,9368.55122,90519,2.71230,6029,0.18065,,
108,2021-02-24,Brazil,AM,TOTAL,69,10642,1608,310919,10642,310919,256.76803,7501.79089,0.03423,263580,1610,755150,18220.10680,225662,5.44473,33777,0.81496,,
108,2021-02-24,Brazil,AP,TOTAL,4,1131,262,82868,1131,82868,133.73047,9798.38743,0.01365,60115,1595,143596,16978.92119,24310,2.87444,1724,0.20385,,
108,2021-02-24,Brazil,BA,TOTAL,68,11388,4398,664904,11388,664904,76.56795,4470.52470,0.01713,631606,150027,1978117,13299.99656,420792,2.82922,82042,0.55161,,
108,2021-02-24,Brazil,CE,TOTAL,32,11104,2298,416790,11087,415664,121.59335,4564.02146,0.02664,308294,42822,1395588,15282.26106,265157,2.90358,58536,0.64099,,
108,2021-02-24,Brazil,DF,TOTAL,16,4791,1361,292714,4791,292714,158.89135,9707.72747,0.01637,281023,321,782118,25938.58987,118657,3.93521,35355,1.17253,,
108,2021-02-24,Brazil,ES,TOTAL,17,6340,1447,321630,6337,321535,157.76442,8003.43399,0.01971,302405,194826,959043,23864.80535,113742,2.83035,15958,0.39710,,
108,2021-02-24,Brazil,GO,TOTAL,48,8431,2707,388554,8409,387582,120.12788,5536.25537,0.02170,370197,326732,809675,11536.53691,187578,2.67268,31744,0.45230,,
108,2021-02-24,Brazil,MA,TOTAL,15,4977,655,217302,4977,217302,70.34449,3071.32779,0.02290,202349,1598,530869,7503.25681,137107,1.93786,46554,0.65799,,
108,2021-02-24,Brazil,MG,TOTAL,200,17974,5696,853459,17974,853459,84.90801,4031.68513,0.02106,778996,2406072,2897457,13687.39953,545546,2.57712,220564,1.04193,,
